24/03/2017	DRR000897	DRR001173	DRR001174	DRR001175	DRR001622	DRR001631	DRR001634	DRR001637	DRR001623	DRR001626	DRR001632	DRR001635	DRR001638	DRR001642	DRR001624	DRR001627	DRR001630	DRR001633	DRR001636	DRR001639	DRR001640	DRR001641	DRR001796	DRR001797	DRR001798	DRR001799	DRR002274	DRR002594	DRR002596	DRR002597	DRR003595	DRR003596	DRR003597	DRR003598	DRR006374	DRR006375	DRR006376	DRR006377	DRR006378	DRR006379	DRR006380	DRR006381	DRR006382	DRR006383	DRR006385	DRR006386	DRR006387	DRR006388	DRR006389	DRR006390	DRR006391
ENSG00000000003	9.734056196374675	7.561394484901767	9.319252248057154	-1.0	7.522268415067677	7.138452152781076	7.046179435310088	7.121661439169087	7.252629131163359	7.325485758599648	7.229782522409279	7.100324885319789	7.308835452434341	7.03895006027628	7.300458249230998	6.911943196127481	7.252200076678261	7.3311081208789295	7.0675202558375885	7.2258825219434	7.256873165439881	7.140505339254266	8.988070896487557	9.00994610399383	9.134443588414644	8.679079289874013	8.374103762779708	8.060761545147813	7.71720813743219	7.38777351908388	8.349610197196974	8.588344886561107	8.577522416844417	6.9244869420352435	3.8012193569554777	3.031706113737733	-1.0	-1.0	-1.0	-1.0	4.741128152025263	-1.0	4.1463688747369245	5.2793084467092015	1.9137305908666455	3.892387289853084	-1.0	2.0142009439665616	0.8704593913037644	-1.0	-1.0
ENSG00000000005	1.1570876777546595	7.561394484901767	-0.2196912147595386	-1.0	1.3255298231164159	0.16586654212212612	0.06184829753625696	0.03623681773509758	2.1637229611778936	2.2281738965149436	-0.16390826257058105	0.140075249293036	0.1289595540760049	0.27269827703523514	1.3134058360557546	1.9641701405026166	-0.059472979852812836	0.307926924742577	-0.1796414900944315	-0.05334801942939748	0.20596127716681348	0.32853242151295675	-0.5184413336288307	-0.54512598619415	-0.5310218022146997	-0.6178396675297335	0.0632866523018498	-0.2294252370283381	-0.26512959247986057	-0.3792903766513435	-0.44884178559117843	-0.543174860265035	-0.3815535067497547	-0.2990682304903045	2.683762977585413	0.9580109782200896	1.5101724629461892	1.01600496579573	2.5482451755993183	1.8283557880420782	2.16680374096808	0.5006307191319799	2.8089089428404486	1.4929387273262247	1.117399644170606	3.892387289853084	0.5797124158111052	0.6325979082394082	-0.19659184163894938	1.2180735883528964	2.4653179973882406
ENSG00000000419	9.543339843117808	7.561394484901767	9.152586123303285	-1.0	7.4181155078964	7.437721900064607	7.255165896126612	7.4892339673148	7.085804862304916	7.653916016481028	7.793950952929204	7.778827429254101	7.890618009025818	7.587855382882298	7.222993937150644	7.723945179887172	7.767508733509639	8.01143476035752	7.908148840103009	7.960242857440564	7.711530870904988	7.851742724862419	9.295904336554806	9.2275975706518	9.462643062611772	9.164209165564959	9.042654042330541	9.717058714504828	9.583162121611261	9.63111858228484	8.742501287352392	8.365469633910822	8.9134812737673	8.308478629776651	8.890336351077478	9.327483117113399	8.363178626907324	6.700677692322647	9.475626520013948	8.940240309117568	8.712454692371882	10.283668628959564	11.309729588518847	10.366138124905754	9.70322440149525	10.129022614584597	9.070278479977697	8.97016200038082	9.264285473484454	9.20558191972251	8.85352403066757
ENSG00000000457	7.561394484901767	7.561394484901767	7.002203394399306	2.897273285528387	7.0583804334748725	7.561394484901767	7.561394484901767	7.461898381784998	6.850713958708513	6.882440716205289	7.543303162805903	7.561394484901767	7.5216000373439345	7.370705457726868	7.090108927200239	6.729936538252308	7.561394484901767	7.397661653213469	7.561394484901767	7.561394484901767	7.561394484901767	7.561394484901767	6.519481209457596	6.437541555813667	6.403611180444414	6.806913057135855	7.2643188210690885	6.793656186029229	6.536438731711146	6.602854604976678	6.9711082903871775	6.931555463308531	6.788642522836499	6.008593101252982	7.882939021999608	9.611550532335919	9.821488507415324	7.98259849817796	8.876445940987331	10.02165577545516	8.711624765002842	7.644846147938783	10.148963551228908	9.228457723593761	9.035111018757782	8.866276157691559	8.383802246710141	8.715107340134427	8.886692212453362	9.185590529770439	9.168639065766557
ENSG00000000460	8.221177771147843	7.561394484901767	7.193529973273559	-1.0	5.594860328608245	5.733400892632419	5.373975542891433	5.6929012550694	4.655724497541662	5.150986260069695	5.707030751908292	5.819506527522128	5.675484603390526	5.8523409583087425	5.099981503902509	5.411513350846998	5.578594389143846	6.011398623101793	5.438870015702028	5.848941337011271	5.457936780204924	5.8153774261113105	8.343861578813438	8.141250648937365	8.585933098280792	8.045335981677542	8.524802435885546	6.91580260156064	5.819509168696207	5.597531497412929	6.155013967636981	6.690031630782122	6.9972085959004815	6.587011854402927	5.1106538624481015	6.960669809062573	7.083048235846188	4.885158529124682	4.805072976609823	7.339178793143756	5.374729381477337	7.683716434245855	5.975431241110704	6.736982951381416	7.284021572504259	7.197120983462524	6.10178830582584	5.813971625213445	6.243440557420762	7.1984125775256755	6.934100704212758
ENSG00000000938	-1.0	7.561394484901767	0.6564942232508876	-1.0	7.0101073716766615	7.273483835825121	6.855318422304472	7.5511699115313355	8.01817426010516	7.683587619198818	7.08691790406638	6.980827126402424	6.960493685468471	7.084706851956675	7.469149747443435	7.877925497160156	6.613803428021956	7.026526294896989	6.850206816165553	6.8342312902049756	6.460463887777817	6.905762143089298	-1.0	-0.19981473575435077	-0.5310218022146997	-1.0	-1.0	-1.0	0.21939836525417586	0.8828999050289781	-1.0	-1.0	-1.0	-1.0	13.32267624920485	15.263269675211134	15.10641686861025	14.312579174099907	14.605162859944777	15.45052280609379	13.521090699006129	13.419744166496145	13.629206724579628	10.885347292999764	14.935705542990968	13.546939676312407	14.073143526393109	13.668633990440592	13.839091453291969	15.159008831202609	15.024738317445351
ENSG00000000971	10.461727130061545	7.561394484901767	1.7148887504133503	-1.0	6.269142319830425	6.82356845670755	6.547770895060848	6.516360176633787	6.477879233650901	6.5716762527872605	6.810408778243141	6.787902812771066	6.965521502530668	6.702220517018226	5.981957468765061	6.471134658691528	6.868869886187487	6.984539482433842	6.912936920179552	7.033621616831958	6.793804622446993	6.805094640997208	8.290680245024042	8.477724101422291	8.131308599972476	7.553292838902337	7.408417269856858	0.8862311469143096	0.011942838419362738	0.4959043284944972	10.651350497721038	10.556995799873352	9.55238209917504	8.92257804912748	5.53399759288859	9.359919112687226	6.225329963541215	3.780319324779963	4.048556294087915	3.667356739379857	5.259231637878857	8.254604049199951	3.756499047137059	5.45235745416165	6.8482408606795255	5.907438567440135	5.607480994637264	3.913433501100782	4.003607061991006	3.5183025330796687	3.7066649640038936
ENSG00000001036	11.980808109571548	7.561394484901767	10.019035042538183	9.065182015490794	8.319273867620486	8.125239489491568	7.895215775774819	8.231557410988191	9.065182015490794	8.909537869283028	7.979896873723764	8.05090935411834	8.01446447397481	8.213526417233151	8.416473961190633	9.065182015490794	8.116300838354928	8.15956405225755	8.06320953907968	8.130201597184389	7.997752744820171	8.171897168380525	10.945699591528156	10.591621301237101	10.976488057032018	9.867825058095248	10.857716665616593	9.466765024341374	9.065988832951096	9.065182015490794	10.495638842062762	9.56237527914793	10.345798512816405	9.822049482456627	9.203879352686855	8.714805878878053	9.463412235907194	9.213739842871195	8.606891878863864	10.247821590026586	10.760666721220913	9.464924138081455	9.057248857537513	9.065182015490794	9.065182015490794	8.940520590789655	9.768457675768822	9.065182015490794	9.065182015490794	9.009238954701068	8.918312691324708
ENSG00000001084	9.941428741010078	7.561394484901767	8.411307355870138	-1.0	9.623925364400467	9.4687900575831	9.247371131781373	9.416405084452792	9.742217081729212	9.717298227797624	9.54035856555178	9.468565547583006	9.602040716514063	9.562259557839807	9.291102523825867	9.807574250999705	9.524164713207771	9.663495034568458	9.491127092159726	9.553758723075621	9.513160062177647	9.568946107599926	9.816313907651333	9.825019447677954	10.202580004655221	10.183114428578294	8.646880922579237	8.180785191269425	8.88697272534343	9.658177376249997	8.134854309690864	7.961370208196185	8.18242072259269	7.693990246283074	10.247080426089997	7.691765787868357	7.110405181645625	6.958186175874735	7.96906969758373	6.8381730884561085	8.648752806133071	8.041365359609808	9.78683353353696	10.798043166863982	8.06046127035475	8.704663560193882	7.515310216766332	7.144684089433433	7.462751614350738	7.834452832136672	7.709211617803988
ENSG00000001167	9.952905298075887	7.561394484901767	8.967517574819345	4.822764749570874	8.591126817424007	8.585620182945853	8.361753039603153	8.591126817424007	8.45451019743147	8.887070749860682	8.591126817424007	8.554704527186216	8.591126817424007	8.591126817424007	8.591126817424007	9.043823940774542	8.351755556629172	8.591126817424007	8.4813298390566	8.466291817010031	8.390090807853602	8.477259406638519	9.098335835231342	9.334566405492627	9.243364453153402	9.199971267672515	8.591126817424007	8.624270387588297	8.591126817424007	8.631705648867706	8.591126817424007	8.591126817424007	8.591126817424007	8.591126817424007	8.591126817424007	8.635824992803846	8.591126817424007	8.591126817424007	8.591126817424007	8.119824142111087	8.03963363785553	8.591126817424007	8.757413736239107	9.81810326239851	9.273574426151212	9.103743738014291	8.332729223368576	8.900716387415635	9.15060749262328	10.019411775885008	9.794049429240927
