24/03/2017	DRR000897	DRR001173	DRR001174	DRR001175	DRR001622	DRR001631	DRR001634	DRR001637	DRR001623	DRR001626	DRR001632	DRR001635	DRR001638	DRR001642	DRR001624	DRR001627	DRR001630	DRR001633	DRR001636	DRR001639	DRR001640	DRR001641	DRR001796	DRR001797	DRR001798	DRR001799	DRR002274	DRR002594	DRR002596	DRR002597	DRR003595	DRR003596	DRR003597	DRR003598	DRR006374	DRR006375	DRR006376	DRR006377	DRR006378	DRR006379	DRR006380	DRR006381	DRR006382	DRR006383	DRR006385	DRR006386	DRR006387	DRR006388	DRR006389	DRR006390	DRR006391
ENSG00000000003	4.309200832585242	2.1365391211123335	3.894396884267721	-6.424855363789433	2.0974130512782434	1.7135967889916426	1.6213240715206547	1.696806075379654	1.8277737673739258	1.9006303948102143	1.8049271586198454	1.6754695215303554	1.8839800886449076	1.6140946964868466	1.8756028854415652	1.487087832338048	1.827344712888828	1.9062527570894963	1.6426648920481552	1.8010271581539667	1.8320178016504478	1.7156499754648324	3.5632155326981234	3.5850907402043966	3.709588224625211	3.2542239260845793	2.9492483989902745	2.6359061813583793	2.292352773642757	1.9629181552944468	2.9247548334075404	3.1634895227716733	3.1526670530549836	1.4996315782458103	-1.6236360068339555	-2.3931492500517004	-6.424855363789433	-6.424855363789433	-6.424855363789433	-6.424855363789433	-0.68372721176417	-6.424855363789433	-1.2784864890525087	-0.1455469170802317	-3.5111247729227877	-1.5324680739363492	-6.424855363789433	-3.4106544198228717	-4.554395972485668	-6.424855363789433	-6.424855363789433
ENSG00000000005	0.3686046587615621	6.7729114659086695	-1.008174233752636	-1.7884830189930974	0.5370468041233185	-0.6226164768709712	-0.7266347214568404	-0.7522462012579998	1.3752399421847963	1.4396908775218462	-0.9523912815636784	-0.6484077697000614	-0.6595234649170925	-0.5157847419578623	0.5249228170626572	1.1756871215095193	-0.8479559988459102	-0.48055609425052037	-0.9681245090875289	-0.8418310384224948	-0.5825217418262839	-0.4599505974801406	-1.306924352621928	-1.3336090051872473	-1.319504821207797	-1.4063226865228309	-0.7251963666912475	-1.0179082560214354	-1.0536126114729578	-1.167773395644441	-1.2373248045842757	-1.3316578792581324	-1.170036525742852	-1.0875512494834019	1.8952799585923155	0.16952795922699226	0.7216894439530919	0.2275219468026326	1.759762156606221	1.0398727690489808	1.3783207219749827	-0.2878522998611175	2.020425923847351	0.7044557083331273	0.32891662517750864	3.103904270859987	-0.20877060318199214	-0.15588511075368916	-0.9850748606320467	0.429590569359799	1.6768349783951433
ENSG00000000419	1.1153796613067914	-0.8665656969092499	0.7246259414922687	-9.427960181811017	-1.0098446739146167	-0.9902382817464099	-1.1727942856844047	-0.9387262144962163	-1.3421553195061007	-0.7740441653299888	-0.6340092288818129	-0.6491327525569153	-0.5373421727851984	-0.8401047989287189	-1.2049662446603726	-0.7040150019238443	-0.6604514483013775	-0.41652542145349614	-0.5198113417080075	-0.46771732437045266	-0.7164293109060287	-0.5762174569485978	0.8679441547437889	0.7996373888407842	1.034682880800755	0.7362489837539421	0.6146938605195249	1.2890985326938118	1.1552019398002447	1.2031584004738232	0.31454110554137493	-0.062490547900194926	0.4855210919562829	-0.11948155203436528	0.4623761692664612	0.8995229353023824	-0.06478155490369275	-1.7272824894883696	1.0476663382029319	0.5122801273065516	0.28449451056086517	1.8557084471485474	2.8817694067078303	1.938177943094738	1.2752642196842334	1.7010624327735808	0.6423182981666802	0.5422018185698025	0.8363252916734378	0.7776217379114936	0.4255638488565534
ENSG00000000457	-0.07893246716694868	-0.07893246716694868	-0.6381235576694095	-4.7430536665403285	-0.5819465185938428	-0.07893246716694868	-0.07893246716694868	-0.1784285702837174	-0.7896129933602021	-0.7578862358634266	-0.09702378926281252	-0.07893246716694868	-0.11872691472478092	-0.26962149434184735	-0.5502180248684763	-0.9103904138164074	-0.07893246716694868	-0.24266529885524601	-0.07893246716694868	-0.07893246716694868	-0.07893246716694868	-0.07893246716694868	-1.1208457426111194	-1.2027853962550488	-1.2367157716243016	-0.8334138949328604	-0.3760081309996268	-0.8466707660394865	-1.103888220357569	-1.037472347092037	-0.6692186616815379	-0.7087714887601848	-0.8516844292322165	-1.631733850815733	0.24261206993089246	1.9712235802672033	2.181161555346609	0.34227154610924426	1.2361189889186157	2.381328823386445	1.0712978129341266	0.0045191958700678825	2.5086365991601927	1.5881307715250461	1.3947840666890663	1.2259492056228432	0.743475294641426	1.0747803880657116	1.2463652603846462	1.5452635777017232	1.528312113697842
ENSG00000000460	2.0049872049930757	1.345203918746999	0.9773394071187917	-7.216190566154768	-0.6213302375465224	-0.4827896735223485	-0.8422150232633347	-0.5232893110853674	-1.5604660686131053	-1.0652043060850724	-0.5091598142464759	-0.3966840386326398	-0.5407059627642417	-0.36384960784602516	-1.116209062252259	-0.8046772153077697	-0.6375961770109217	-0.20479194305297455	-0.7773205504527398	-0.36724922914349634	-0.7582537859498437	-0.40081314004345714	2.127671012658671	1.9250600827825979	2.3697425321260246	1.8291454155227749	2.308611869730778	0.6996120354058721	-0.39668139745856035	-0.618659068741839	-0.061176598517787006	0.4738410646273543	0.7810180297457139	0.37082128824815896	-1.1055367037066661	0.7444792429078051	0.8668576696914201	-1.3310320370300852	-1.4111175895449444	1.1229882269889888	-0.8414611846774305	1.4675258680910872	-0.2407593250440634	0.5207923852266481	1.0678310063494916	0.9809304173077562	-0.11440226032892742	-0.4022189409413226	0.027249991265994034	0.9822220113709079	0.7179101380579906
ENSG00000000938	-8.19402910564874	0.3673653792530267	-6.5375348823978525	-8.19402910564874	-0.18392173397207845	0.07945473017638083	-0.3387106833442681	0.35714080588259556	0.8241451544564207	0.48955851355007773	-0.10711120158236032	-0.2132019792463158	-0.23353542018026907	-0.10932225369206527	0.275120641794695	0.683896391511416	-0.5802256776267836	-0.16750281075175089	-0.34382228948318705	-0.35979781544376443	-0.7335652178709227	-0.28826696255944206	-8.19402910564874	-7.393843841403091	-7.72505090786344	-8.19402910564874	-8.19402910564874	-8.19402910564874	-6.974630740394564	-6.311129200619762	-8.19402910564874	-8.19402910564874	-8.19402910564874	-8.19402910564874	6.12864714355611	8.069240569562394	7.91238776296151	7.118550068451167	7.411133754296037	8.25649370044505	6.327061593357389	6.225715060847405	6.435177618930888	3.6913181873510243	7.741676437342228	6.352910570663667	6.879114420744369	6.474604884791852	6.645062347643229	7.964979725553869	7.830709211796611
ENSG00000000971	4.405951284557194	1.5056186393974151	-4.340887095091001	-7.0557758455043516	0.21336647432607325	0.7677926112031983	0.49199504955649687	0.46058433112943575	0.42210338814654946	0.515900407282909	0.7546329327387893	0.7321269672667148	0.909745657026316	0.6464446715138745	-0.07381837673929059	0.4153588131871766	0.8130940406831355	0.9287636369294905	0.8571610746752008	0.9778457713276065	0.7380287769426417	0.7493187954928562	2.2349043995196904	2.4219482559179397	2.0755327544681244	1.4975169933979853	1.3526414243525062	-5.169544698590042	-6.043833007084989	-5.559871517009855	4.595574652216687	4.501219954369001	3.496606253670688	2.866802203623129	-0.5217782526157615	3.3041432671828748	0.1695541180368636	-2.2754565207243886	-2.007219551416436	-2.3884191061244944	-0.7965442076254945	2.1988282036955997	-2.2992767983672926	-0.6034183913427018	0.792465015175174	-0.1483372780642167	-0.44829485086708765	-2.1423423444035694	-2.0521687835133458	-2.537473312424683	-2.349110881500458
ENSG00000001036	2.8387374772116054	-1.5806761474581759	0.8769644101782408	-0.07688861686914805	-0.8227967647394561	-1.0168311428683747	-1.2468548565851236	-0.9105132213717511	-0.07688861686914805	-0.2325327630769145	-1.1621737586361789	-1.0911612782416018	-1.1276061583851327	-0.9285442151267915	-0.7255966711693098	-0.07688861686914805	-1.025769794005015	-0.9825065801023918	-1.0788610932802634	-1.011869035175554	-1.1443178875397715	-0.9701734639794175	1.803628959168213	1.4495506688771584	1.8344174246720755	0.725754425735305	1.7156460332566503	0.32469439198143135	-0.07608179940884696	-0.07688861686914805	1.3535682097028197	0.4203046467879883	1.2037278804564622	0.6799788500966848	0.06180872032691198	-0.4272647534818894	0.3213416035472516	0.07166921051125286	-0.5351787534960781	1.1057509576666433	1.6185960888609703	0.32285350572151295	-0.08482177482243003	-0.07688861686914805	-0.07688861686914805	-0.20155004157028777	0.6263870434088794	-0.07688861686914805	-0.07688861686914805	-0.13283167765887427	-0.2237579410352346
ENSG00000001084	1.2627938323806696	-1.117240423727642	-0.2673275527592711	-9.678634908629409	0.9452904557710582	0.7901551489536907	0.5687362231519639	0.7377701758233837	1.0635821730998032	1.038663319168215	0.8617236569223721	0.7899306389535976	0.9234058078846541	0.8836246492103985	0.6124676151964579	1.1289393423702965	0.8455298045783621	0.9848601259390488	0.8124921835303169	0.8751238144462121	0.8345251535482383	0.890311198970517	1.137678999021924	1.1463845390485456	1.5239450960258125	1.5044795199488856	-0.031753986050171434	-0.4978497173599834	0.20833781671402107	0.9795424676205879	-0.5437805989385449	-0.7172647004332235	-0.49621418603671863	-0.9846446623463345	1.5684455174605887	-0.9868691207610514	-1.568229726983784	-1.720448732754674	-0.7095652110456792	-1.8404618201733003	-0.02988210249633738	-0.6372695490196012	1.1081986249075513	2.1194082582345732	-0.6181736382746585	0.026028651564473648	-1.1633246918630764	-1.5339508191959759	-1.2158832942786706	-0.8441820764927366	-0.9694232908254206
ENSG00000001167	1.284730373995437	-1.1067804391786833	0.299342650738895	-3.845410174509576	-0.07704810665644324	-0.08255474113459726	-0.306421884477297	-0.07704810665644324	-0.21366472664898062	0.2188958257802316	-0.07704810665644324	-0.11347039689423433	-0.07704810665644324	-0.07704810665644324	-0.07704810665644324	0.37564901669409245	-0.3164193674512781	-0.07704810665644324	-0.18684508502384922	-0.2018831070704188	-0.27808411622684837	-0.19091551744193147	0.4301609111508924	0.6663914814121767	0.5751895290729525	0.531796343592065	-0.07704810665644324	-0.04390453649215331	-0.07704810665644324	-0.03646927521274357	-0.07704810665644324	-0.07704810665644324	-0.07704810665644324	-0.07704810665644324	-0.07704810665644324	-0.03234993127660424	-0.07704810665644324	-0.07704810665644324	-0.07704810665644324	-0.5483507819693632	-0.6285412862249196	-0.07704810665644324	0.0892388121586567	1.1499283383180607	0.6053995020707621	0.43556881393384117	-0.3354457007118743	0.23254146333518477	0.4824325685428299	1.3512368518045577	1.1258745051604766
