24/03/2017	DRR000897	DRR001173	DRR001174	DRR001175	DRR001622	DRR001631	DRR001634	DRR001637	DRR001623	DRR001626	DRR001632	DRR001635	DRR001638	DRR001642	DRR001624	DRR001627	DRR001630	DRR001633	DRR001636	DRR001639	DRR001640	DRR001641	DRR001796	DRR001797	DRR001798	DRR001799	DRR002274	DRR002594	DRR002596	DRR002597	DRR003595	DRR003596	DRR003597	DRR003598	DRR006374	DRR006375	DRR006376	DRR006377	DRR006378	DRR006379	DRR006380	DRR006381	DRR006382	DRR006383	DRR006385	DRR006386	DRR006387	DRR006388	DRR006389	DRR006390	DRR006391
ENSG00000000003	851.1142004716212	188.38894850281545	638.3140565186698	0.0	183.33509690897694	140.39261201169012	131.66344935916052	138.76234765764545	151.99616282274062	159.89504441797672	149.60024508800473	136.7179002833482	158.0545482379995	131.00283211508702	157.13654770970527	119.92100027890045	151.95081752627698	160.52134347525237	133.6329857630247	149.19503089828902	152.44542743062289	140.59326754852034	507.2839188901323	515.0419817216768	561.5067268429392	409.3861095942053	331.28474920691525	266.5121433787282	209.93168471034616	166.97170060318572	325.69937264452267	384.4013408040077	381.5247814565926	120.9725851500694	13.440586532697916	7.677762212415201	0.0	0.0	0.0	0.0	26.243718176740376	0.0	17.20848485549407	38.33561605502245	3.267821426263732	14.349961543900593	0.0	3.5395677973312734	1.3282449681239692	0.0	0.0
ENSG00000000005	1.7300679625697295	188.38894850281545	0.35874921797212384	0.0	2.0062491167187697	0.621839698881268	0.5438021636248199	0.5254355488533023	3.9806963519595504	4.18540545030434	0.39260372814421063	0.6019625914629906	0.5935048006716738	0.7080651641258867	1.9852755835012226	3.4018819773217452	0.45961460494689343	0.7379275858543995	0.3829223753569374	0.4636973082633676	0.6534546452036615	0.7557353304722259	0.19812567052712132	0.1853315519451215	0.19206439937009623	0.151645990682977	0.544843344500283	0.35297464520344174	0.3321239844343681	0.26881565764530335	0.23263077749292727	0.18625903331550395	0.2676105756144873	0.31277716177757414	5.925296266299548	1.4426297735116105	2.34844087974566	1.5223111225407406	5.349223742457311	3.0513210447295775	3.9902748059487383	0.9148319651056309	6.507544218324101	2.314617208558086	1.6695557279230226	14.349961543900593	0.9945512978192008	1.0503542551459617	0.3726095441491648	1.8263587419509846	5.022486540365208
ENSG00000000419	745.6592918675534	188.38894850281545	568.6188378579228	0.0	170.5311749210954	172.87137410502265	152.26454055868993	179.1735169046206	135.34379538751529	200.89946161460833	221.42847126503653	219.11418464487338	236.80817806607757	191.88538333270128	148.8956092043242	210.91664857512842	217.39793794718307	257.5371111855301	239.7094069734428	248.54158566116098	209.10522508331357	230.4989886146033	628.0589897605532	598.9923653990439	705.0688518357418	573.2224513656157	526.8635475306706	841.1395639660872	766.54218928692	792.4678598176446	427.80695297099453	329.30503960664436	481.69780509742935	316.5306753852021	474.02370562943014	641.969037115131	328.7817231643924	103.51715633277037	711.4472391769592	490.72504543338067	418.97897513091664	1246.0012627206806	2537.9455314562297	1319.3315774163884	833.1074734557243	1119.297861421939	537.0586956720316	501.0195048817513	614.4330227930142	589.9135083784197	462.06876171359914
ENSG00000000457	188.38894850281548	188.38894850281545	127.69564076754489	6.950169688974637	132.78590688245265	188.38894850281545	188.38894850281545	175.80118748239232	114.91716255175028	117.48345205489827	186.03508027927015	188.38894850281545	183.24994875058533	165.0020707396968	135.74967016754246	105.64823247791313	188.38894850281542	168.1234829101975	188.38894850281545	188.38894850281542	188.38894850281545	188.38894850281545	91.24014035130307	86.17485157600565	84.16015239105035	111.46570218102566	153.23680925036345	110.441566085879	92.32482156501894	96.69799202624782	124.96214214633258	121.56920356975961	110.05669038221815	63.88233970150974	235.54842098013125	781.7850219201821	904.3209400422126	252.43072640371383	469.47686843073774	1038.9868379353375	418.73773428891843	199.6372844380496	1134.8831739546317	599.349896864637	524.1134620724914	466.17557720784805	333.5226782685392	419.75097027547037	472.8266071435242	581.7885862431024	574.98681535736
ENSG00000000460	297.91531566071905	188.38894850281545	145.87546800994815	0.0	47.830443504430676	52.70171665339902	40.969407882919214	51.228994903215586	24.706510364145107	35.03050428930323	51.738108428337654	55.97367169245242	50.608261184137746	57.273698850400706	33.79631110187489	42.062569708594715	47.28859307032745	64.00766196004395	42.87735005821771	57.13771899277484	43.45443331690669	55.812270889255934	324.4021721788236	281.83235294914124	383.7584294350231	263.67240846393264	367.8165553884271	120.24357410330946	55.973775080160934	47.92001084692118	70.75967347295989	102.75240894273517	127.25257814294154	95.63646525950084	34.05095930650628	124.0576490063348	135.08447996857973	29.05148100034299	27.45574673396094	161.42464749353778	40.99108218529205	205.10284738205704	62.419322935089845	106.16794999223032	155.35078079577482	146.24026479990894	68.17858002323163	55.75742542187029	75.26399799796044	146.37169501491974	121.78475138212154
ENSG00000000938	0.0	188.38894850281545	1.0762476539163714	0.0	128.3999033450189	154.2165624608009	115.28611306867818	187.05499969560745	258.74534249129783	205.08449037842212	135.448639553108	125.81018161576503	124.04244398989975	135.24044634804434	176.6895544475284	234.72955026582247	97.43844792156104	129.87525776691362	114.87659773036862	113.60603527739453	87.56298780275516	119.40617465725838	0.0	0.37066236256403523	0.19206439937009623	0.0	0.0	0.0	0.6642479688687362	1.344078288226517	0.0	0.0	0.0	0.0	10244.811647152048	39327.512944142734	35275.92810621868	20347.21503081291	24922.02913672962	44778.13114416077	11755.345627952925	10957.859107699178	12670.183452117093	1891.0422593919563	31339.23896670837	11967.875102593867	17235.57339447597	13021.234338061158	14654.358861533827	36585.62069302849	33334.227598695616
ENSG00000000971	1409.742090451106	188.38894850281545	2.7827132877873346	0.0	76.62583613932766	112.7657963917943	93.05681837301806	91.04189020346476	88.63247327330001	94.61996326368424	111.73732953976385	110.00001940704811	124.47723373677582	103.62845225654567	62.70459180803692	88.21675296541318	116.37883445525382	126.13562266095344	120.00397447854422	130.51803596318766	110.45298126052326	111.32466615052756	312.64352656467116	355.99155768500077	279.89340371618795	187.33119024556342	169.385306720905	1.348341260249145	0.5083125033617528	0.9102044404738443	1607.8330784867146	1506.0113218345248	750.3506168597048	484.7478629780935	45.833944208706896	656.577218294043	74.31885401806635	13.240087864740936	16.047671227371932	12.20528417891831	37.79891557079897	304.91011823975555	13.015088436648202	43.28477686270552	114.71948151936893	59.52279383636858	48.255091912486805	14.568182440938356	15.540053648285069	10.958152451705908	12.55621635091302
ENSG00000001036	4041.3725335612803	188.38894850281545	1037.100268390216	535.163066051047	318.9118147817957	278.7163260348203	237.56566878815573	300.0700418106445	535.163066051047	480.38158472086076	251.9575256153199	264.69492450222117	258.0795681735906	296.3368551327687	341.1733611955379	535.163066051047	276.9917055089788	285.43909037471894	266.9655995563719	279.6783359330878	255.10154469369087	287.893965777054	1971.8496191843171	1542.6058382280446	2014.3937615245038	933.8537532066822	1855.159976212616	707.0876336376646	535.4627157845857	535.163066051047	1443.283635841469	755.5696217472041	1300.854689605438	904.6728374607669	589.217154930539	419.6631650591878	705.445126378064	593.2615421075868	389.381497044514	1215.4107239276843	1734.4359907475532	706.1853239920246	532.2256209872019	535.163066051047	535.163066051047	490.8204881625737	871.6652356465688	535.163066051047	535.163066051047	514.7893463381272	483.31533630044066
ENSG00000001084	982.7597256263712	188.38894850281545	339.95194282280386	0.0	788.5239949654978	708.0815336260501	607.2655673445652	682.8140990242422	855.9451727698233	841.2793028518503	744.1189725041553	707.9712738288397	776.6453902276874	755.5089783996704	625.9703950330074	895.636226759924	735.8075646185192	810.4645466535083	719.1377671751461	751.0674226871165	730.2124925315695	759.0210334111666	901.0813784145746	906.538166446445	1177.8725430290879	1162.0801199670148	400.33951375461817	289.67616094614726	472.91864816375426	807.4808984387369	280.5833737403283	248.73626779081906	290.0053097286331	206.57222520996822	1214.786227616084	206.25319131107017	137.6800167523696	123.84340457249253	250.06996741577183	113.91822737376509	400.85993688817456	262.94634602933667	882.8452054736331	1779.9709317204283	266.4565746891589	416.7197262433336	182.45058476762705	141.00253506581575	175.90548561967836	227.747117757162	208.76853782896978
ENSG00000001167	990.6126944159511	188.38894850281545	500.1010735929742	27.80067875589855	385.1442573094706	383.6750942097424	328.45650682939123	385.1442573094706	350.30127897244046	472.9508158843904	385.1442573094707	375.5301489460464	385.1442573094706	385.1442573094707	385.1442573094706	527.2913662966728	326.1848082139707	385.1442573094706	356.88365383266563	353.1777906529127	334.9818270255079	355.8767495753008	547.6153908235528	645.1311630642342	605.5800115359103	587.6218447649271	385.1442573094706	394.10635703942455	385.1442573094706	396.1453013864966	385.1442573094706	385.1442573094706	385.1442573094706	385.1442573094706	385.1442573094706	397.279465756359	385.1442573094706	385.1442573094706	385.1442573094706	277.6702150703916	262.6303110680117	385.1442573094706	432.2571171579601	902.2002910971634	618.4051111784155	549.6738419429579	321.9047576644734	477.4501646017439	567.8388364594815	1037.3712540477115	887.2744812155339
